channel names:							
001_-290_290_50 3 - Brücke (V/V) - R0__PXI1Slot2_ai0	001_-290_290_50 3 - Brücke (V/V) - R1__PXI1Slot2_ai1	001_-290_290_50 3 - Brücke (V/V) - R2__PXI1Slot2_ai2	001_-290_290_50 3 - Brücke (V/V) - R3__PXI1Slot2_ai3	001_-290_290_50 3 - Brücke (V/V) - R4__PXI1Slot2_ai4	001_-290_290_50 3 - Brücke (V/V) - R5__PXI1Slot2_ai5	001_-290_290_50 3 - Brücke (V/V) - R6__PXI1Slot2_ai6	001_-290_290_50 3 - Brücke (V/V) - R7__PXI1Slot2_ai7
start times:							
23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154	23.05.2024 13:35:43,229154
dt:							
0,020000							
data:							
2,486324E-1	-8,204544E-3	-1,611453E+0	2,707545E-1	-3,040445E-1	-5,335892E-1	-1,072431E-1	-1,558812E-1
2,485847E-1	-8,168781E-3	-1,612943E+0	2,708260E-1	-3,041161E-1	-5,336130E-1	-1,071477E-1	-1,560124E-1
2,485966E-1	-8,085334E-3	-1,613635E+0	2,707902E-1	-3,042233E-1	-5,335177E-1	-1,071358E-1	-1,560124E-1
2,484655E-1	-8,073413E-3	-1,613373E+0	2,707545E-1	-3,042114E-1	-5,335415E-1	-1,070881E-1	-1,559885E-1
2,485847E-1	-7,989967E-3	-1,612037E+0	2,707783E-1	-3,041041E-1	-5,335296E-1	-1,072073E-1	-1,558455E-1
2,487516E-1	-8,085334E-3	-1,609963E+0	2,708856E-1	-3,038061E-1	-5,335415E-1	-1,071954E-1	-1,558335E-1
2,487993E-1	-8,001888E-3	-1,608890E+0	2,709214E-1	-3,036154E-1	-5,334938E-1	-1,072431E-1	-1,558335E-1
2,487635E-1	-7,978046E-3	-1,610571E+0	2,708022E-1	-3,037465E-1	-5,334461E-1	-1,072312E-1	-1,558335E-1
2,487039E-1	-8,025730E-3	-1,613802E+0	2,706591E-1	-3,041161E-1	-5,334938E-1	-1,073981E-1	-1,559647E-1
2,485490E-1	-8,073413E-3	-1,616389E+0	2,705041E-1	-3,045214E-1	-5,335773E-1	-1,074338E-1	-1,561316E-1
2,485370E-1	-8,013809E-3	-1,618129E+0	2,705160E-1	-3,048432E-1	-5,336726E-1	-1,074338E-1	-1,561792E-1
2,485251E-1	-8,025730E-3	-1,617962E+0	2,705399E-1	-3,047717E-1	-5,336488E-1	-1,074815E-1	-1,562508E-1
2,486562E-1	-7,906520E-3	-1,616436E+0	2,707068E-1	-3,047240E-1	-5,335653E-1	-1,073742E-1	-1,562627E-1
2,487039E-1	-7,823074E-3	-1,615626E+0	2,707545E-1	-3,046525E-1	-5,335057E-1	-1,072073E-1	-1,561554E-1
2,486562E-1	-8,013809E-3	-1,616734E+0	2,706353E-1	-3,047002E-1	-5,335892E-1	-1,073504E-1	-1,561554E-1
2,484655E-1	-7,978046E-3	-1,619154E+0	2,705637E-1	-3,050936E-1	-5,336726E-1	-1,077080E-1	-1,561912E-1
2,484774E-1	-8,049572E-3	-1,621062E+0	2,705160E-1	-3,052605E-1	-5,336130E-1	-1,077438E-1	-1,562865E-1
2,485251E-1	-7,966125E-3	-1,619929E+0	2,706949E-1	-3,048671E-1	-5,336488E-1	-1,075649E-1	-1,563223E-1
2,486562E-1	-7,882679E-3	-1,616710E+0	2,708975E-1	-3,046287E-1	-5,334461E-1	-1,074338E-1	-1,562031E-1
2,487993E-1	-7,834995E-3	-1,614314E+0	2,708141E-1	-3,043187E-1	-5,334700E-1	-1,071596E-1	-1,561196E-1
2,487278E-1	-7,882679E-3	-1,613873E+0	2,706829E-1	-3,043068E-1	-5,333984E-1	-1,075292E-1	-1,561196E-1
2,487039E-1	-7,894599E-3	-1,616031E+0	2,705518E-1	-3,045333E-1	-5,334342E-1	-1,074934E-1	-1,563700E-1
2,486086E-1	-7,930362E-3	-1,619834E+0	2,704445E-1	-3,050936E-1	-5,335534E-1	-1,075769E-1	-1,565250E-1
2,484536E-1	-8,204544E-3	-1,621586E+0	2,703372E-1	-3,051889E-1	-5,335534E-1	-1,074934E-1	-1,565607E-1
2,485132E-1	-8,049572E-3	-1,619869E+0	2,704207E-1	-3,050459E-1	-5,335296E-1	-1,073504E-1	-1,564773E-1
2,487039E-1	-7,870758E-3	-1,617283E+0	2,704803E-1	-3,047002E-1	-5,333984E-1	-1,075769E-1	-1,562150E-1
2,488112E-1	-7,799232E-3	-1,616567E+0	2,706949E-1	-3,045214E-1	-5,333984E-1	-1,075530E-1	-1,562150E-1
2,486086E-1	-7,882679E-3	-1,617700E+0	2,706710E-1	-3,046287E-1	-5,334461E-1	-1,078272E-1	-1,564177E-1
2,484536E-1	-7,989967E-3	-1,619536E+0	2,705280E-1	-3,048671E-1	-5,335653E-1	-1,077080E-1	-1,564892E-1
2,483582E-1	-8,025730E-3	-1,620740E+0	2,704922E-1	-3,050101E-1	-5,334819E-1	-1,076842E-1	-1,564892E-1
2,484536E-1	-8,037651E-3	-1,620942E+0	2,705995E-1	-3,049744E-1	-5,335057E-1	-1,076842E-1	-1,562508E-1
2,486562E-1	-7,858837E-3	-1,619810E+0	2,705876E-1	-3,048194E-1	-5,333984E-1	-1,075888E-1	-1,563342E-1
2,486205E-1	-7,811153E-3	-1,617855E+0	2,706472E-1	-3,046883E-1	-5,333746E-1	-1,075173E-1	-1,562150E-1
2,485847E-1	-7,846916E-3	-1,617295E+0	2,706591E-1	-3,047479E-1	-5,334938E-1	-1,075173E-1	-1,562150E-1
2,486086E-1	-7,870758E-3	-1,619381E+0	2,705399E-1	-3,049982E-1	-5,333031E-1	-1,076842E-1	-1,561912E-1
2,484655E-1	-7,966125E-3	-1,621956E+0	2,704326E-1	-3,051889E-1	-5,333746E-1	-1,076842E-1	-1,563461E-1
2,484536E-1	-8,001888E-3	-1,621503E+0	2,704922E-1	-3,051055E-1	-5,334581E-1	-1,074577E-1	-1,563938E-1
2,484774E-1	-8,001888E-3	-1,618665E+0	2,704803E-1	-3,049148E-1	-5,333508E-1	-1,074577E-1	-1,563342E-1
2,486562E-1	-7,989967E-3	-1,615828E+0	2,706710E-1	-3,046644E-1	-5,333984E-1	-1,074577E-1	-1,562150E-1
2,486205E-1	-7,918441E-3	-1,616091E+0	2,708141E-1	-3,045333E-1	-5,333746E-1	-1,073981E-1	-1,562508E-1
2,485728E-1	-8,013809E-3	-1,618928E+0	2,707664E-1	-3,048313E-1	-5,333269E-1	-1,072431E-1	-1,563223E-1
2,484655E-1	-7,989967E-3	-1,621658E+0	2,706472E-1	-3,050340E-1	-5,334700E-1	-1,070881E-1	-1,563819E-1
2,482986E-1	-7,978046E-3	-1,621968E+0	2,705041E-1	-3,052128E-1	-5,335177E-1	-1,073742E-1	-1,563938E-1
2,483701E-1	-7,989967E-3	-1,620990E+0	2,706591E-1	-3,049982E-1	-5,335534E-1	-1,076603E-1	-1,563223E-1
2,485370E-1	-7,882679E-3	-1,618892E+0	2,708618E-1	-3,046883E-1	-5,335057E-1	-1,075649E-1	-1,563461E-1
2,487635E-1	-7,811153E-3	-1,617581E+0	2,708260E-1	-3,045810E-1	-5,334104E-1	-1,073981E-1	-1,562389E-1
2,486562E-1	-7,942283E-3	-1,618999E+0	2,708260E-1	-3,047359E-1	-5,334342E-1	-1,074577E-1	-1,561912E-1
2,484417E-1	-7,966125E-3	-1,622242E+0	2,706829E-1	-3,052485E-1	-5,336488E-1	-1,075173E-1	-1,562627E-1
2,482748E-1	-7,966125E-3	-1,625282E+0	2,705637E-1	-3,055227E-1	-5,336607E-1	-1,079345E-1	-1,565369E-1
2,483225E-1	-7,989967E-3	-1,625615E+0	2,706829E-1	-3,054154E-1	-5,337084E-1	-1,078511E-1	-1,566084E-1
2,483582E-1	-7,858837E-3	-1,623756E+0	2,707902E-1	-3,052485E-1	-5,335177E-1	-1,075530E-1	-1,565965E-1
2,484655E-1	-7,942283E-3	-1,621634E+0	2,707902E-1	-3,050101E-1	-5,333865E-1	-1,073742E-1	-1,565607E-1
2,484178E-1	-7,906520E-3	-1,621860E+0	2,707545E-1	-3,050817E-1	-5,333627E-1	-1,074934E-1	-1,564773E-1
2,482986E-1	-7,656181E-3	-1,623625E+0	2,705995E-1	-3,052009E-1	-5,334819E-1	-1,074696E-1	-1,564415E-1
2,482271E-1	-7,584655E-3	-1,625234E+0	2,705876E-1	-3,052962E-1	-5,335653E-1	-1,076603E-1	-1,566442E-1
2,480960E-1	-7,596576E-3	-1,626521E+0	2,707068E-1	-3,054274E-1	-5,336011E-1	-1,076007E-1	-1,566203E-1
2,481436E-1	-7,751548E-3	-1,626545E+0	2,705280E-1	-3,053916E-1	-5,334819E-1	-1,075053E-1	-1,566084E-1
2,482629E-1	-7,906520E-3	-1,626009E+0	2,705280E-1	-3,053439E-1	-5,334461E-1	-1,073861E-1	-1,564654E-1
2,482509E-1	-7,882679E-3	-1,625139E+0	2,706472E-1	-3,053320E-1	-5,333627E-1	-1,073385E-1	-1,563819E-1
2,483344E-1	-7,846916E-3	-1,624435E+0	2,706591E-1	-3,053082E-1	-5,334700E-1	-1,075769E-1	-1,564296E-1
2,481675E-1	-7,870758E-3	-1,624173E+0	2,707306E-1	-3,052009E-1	-5,335415E-1	-1,076126E-1	-1,565130E-1
2,481198E-1	-7,834995E-3	-1,625699E+0	2,705757E-1	-3,054035E-1	-5,336607E-1	-1,074577E-1	-1,566799E-1
2,480364E-1	-7,918441E-3	-1,628071E+0	2,707187E-1	-3,056419E-1	-5,337203E-1	-1,074696E-1	-1,567038E-1
2,480483E-1	-8,049572E-3	-1,629871E+0	2,706472E-1	-3,057731E-1	-5,336369E-1	-1,077676E-1	-1,565846E-1
2,480721E-1	-7,966125E-3	-1,630205E+0	2,706949E-1	-3,057611E-1	-5,336249E-1	-1,076722E-1	-1,565846E-1
2,479529E-1	-8,025730E-3	-1,628512E+0	2,708260E-1	-3,056181E-1	-5,335415E-1	-1,075530E-1	-1,565726E-1
2,481436E-1	-7,882679E-3	-1,627010E+0	2,708975E-1	-3,053558E-1	-5,335534E-1	-1,076126E-1	-1,565250E-1
2,482390E-1	-7,751548E-3	-1,627177E+0	2,709690E-1	-3,054393E-1	-5,335057E-1	-1,076365E-1	-1,564057E-1
2,480960E-1	-7,811153E-3	-1,627892E+0	2,708022E-1	-3,055346E-1	-5,335773E-1	-1,075173E-1	-1,564773E-1
2,480244E-1	-8,013809E-3	-1,628834E+0	2,706949E-1	-3,055346E-1	-5,336130E-1	-1,075053E-1	-1,565965E-1
2,479410E-1	-7,978046E-3	-1,629525E+0	2,706829E-1	-3,056419E-1	-5,336846E-1	-1,075769E-1	-1,566203E-1
2,480840E-1	-7,954204E-3	-1,629156E+0	2,707187E-1	-3,056181E-1	-5,337084E-1	-1,076722E-1	-1,565846E-1
2,481317E-1	-7,894599E-3	-1,628393E+0	2,708141E-1	-3,055108E-1	-5,336130E-1	-1,075888E-1	-1,565369E-1
2,481317E-1	-7,834995E-3	-1,628250E+0	2,708141E-1	-3,054274E-1	-5,335653E-1	-1,074934E-1	-1,565011E-1
2,481675E-1	-7,906520E-3	-1,628619E+0	2,709333E-1	-3,055108E-1	-5,336130E-1	-1,077676E-1	-1,565130E-1
2,481556E-1	-7,930362E-3	-1,629275E+0	2,708975E-1	-3,055227E-1	-5,337084E-1	-1,076961E-1	-1,565369E-1
2,480483E-1	-7,978046E-3	-1,629418E+0	2,708737E-1	-3,054750E-1	-5,337084E-1	-1,076484E-1	-1,565726E-1
2,480960E-1	-7,870758E-3	-1,629514E+0	2,710048E-1	-3,054631E-1	-5,337203E-1	-1,075053E-1	-1,566561E-1
2,482509E-1	-7,763469E-3	-1,629180E+0	2,708856E-1	-3,053558E-1	-5,336488E-1	-1,074815E-1	-1,565607E-1
2,483225E-1	-7,739627E-3	-1,629812E+0	2,710763E-1	-3,053320E-1	-5,336011E-1	-1,075292E-1	-1,564892E-1
2,482390E-1	-7,882679E-3	-1,631147E+0	2,709810E-1	-3,054750E-1	-5,335534E-1	-1,074696E-1	-1,566442E-1
2,481317E-1	-8,001888E-3	-1,634067E+0	2,709571E-1	-3,057850E-1	-5,336011E-1	-1,076722E-1	-1,566561E-1
2,479648E-1	-7,966125E-3	-1,637179E+0	2,707902E-1	-3,062022E-1	-5,337322E-1	-1,076842E-1	-1,568230E-1
2,478456E-1	-8,073413E-3	-1,639229E+0	2,707664E-1	-3,062857E-1	-5,337799E-1	-1,078153E-1	-1,568945E-1
2,477383E-1	-8,085334E-3	-1,640362E+0	2,707306E-1	-3,063095E-1	-5,337918E-1	-1,076842E-1	-1,568707E-1
2,478814E-1	-7,989967E-3	-1,639873E+0	2,707425E-1	-3,064049E-1	-5,337442E-1	-1,077914E-1	-1,567872E-1
2,478337E-1	-7,918441E-3	-1,638561E+0	2,708618E-1	-3,061903E-1	-5,337799E-1	-1,077080E-1	-1,568349E-1
2,480125E-1	-7,906520E-3	-1,637858E+0	2,708975E-1	-3,059996E-1	-5,336965E-1	-1,076365E-1	-1,565488E-1
2,480244E-1	-7,823074E-3	-1,638812E+0	2,709452E-1	-3,059280E-1	-5,336846E-1	-1,077318E-1	-1,565846E-1
2,480125E-1	-7,918441E-3	-1,640862E+0	2,708856E-1	-3,062022E-1	-5,336965E-1	-1,076007E-1	-1,566322E-1
2,479052E-1	-7,966125E-3	-1,642877E+0	2,707187E-1	-3,064526E-1	-5,336607E-1	-1,077438E-1	-1,566322E-1
2,477860E-1	-7,942283E-3	-1,644403E+0	2,707425E-1	-3,064168E-1	-5,338395E-1	-1,077676E-1	-1,567276E-1
2,477026E-1	-7,989967E-3	-1,644725E+0	2,707902E-1	-3,064764E-1	-5,337799E-1	-1,080418E-1	-1,568230E-1
2,479410E-1	-7,966125E-3	-1,644427E+0	2,707425E-1	-3,064764E-1	-5,337799E-1	-1,079583E-1	-1,567276E-1
2,479529E-1	-7,858837E-3	-1,644188E+0	2,707902E-1	-3,063930E-1	-5,337799E-1	-1,078391E-1	-1,566203E-1
2,480244E-1	-8,049572E-3	-1,643199E+0	2,708498E-1	-3,061188E-1	-5,337680E-1	-1,077080E-1	-1,566680E-1
2,478933E-1	-7,918441E-3	-1,642615E+0	2,708856E-1	-3,062261E-1	-5,338753E-1	-1,075769E-1	-1,566203E-1
2,480244E-1	-7,918441E-3	-1,643759E+0	2,710048E-1	-3,063095E-1	-5,339110E-1	-1,077199E-1	-1,565965E-1
2,479410E-1	-7,978046E-3	-1,646155E+0	2,709810E-1	-3,064764E-1	-5,339349E-1	-1,078153E-1	-1,567872E-1
2,478575E-1	-8,109176E-3	-1,647526E+0	2,711121E-1	-3,066910E-1	-5,339110E-1	-1,077199E-1	-1,568230E-1
2,479529E-1	-8,085334E-3	-1,646394E+0	2,712075E-1	-3,066075E-1	-5,338038E-1	-1,077557E-1	-1,566084E-1
2,481675E-1	-8,013809E-3	-1,643640E+0	2,713267E-1	-3,065122E-1	-5,337442E-1	-1,076007E-1	-1,563700E-1
2,482629E-1	-7,870758E-3	-1,640648E+0	2,712432E-1	-3,061784E-1	-5,336726E-1	-1,074338E-1	-1,563104E-1
2,483940E-1	-7,930362E-3	-1,639909E+0	2,713148E-1	-3,060115E-1	-5,336726E-1	-1,074100E-1	-1,565369E-1
2,482509E-1	-7,966125E-3	-1,641101E+0	2,712075E-1	-3,060472E-1	-5,337799E-1	-1,074815E-1	-1,565488E-1
2,481794E-1	-7,954204E-3	-1,643747E+0	2,711598E-1	-3,064168E-1	-5,337442E-1	-1,074577E-1	-1,565011E-1
2,482390E-1	-7,823074E-3	-1,645404E+0	2,711240E-1	-3,065956E-1	-5,337561E-1	-1,072669E-1	-1,565011E-1
2,482509E-1	-7,775390E-3	-1,644069E+0	2,712551E-1	-3,064049E-1	-5,337203E-1	-1,072431E-1	-1,564057E-1
2,483225E-1	-7,608497E-3	-1,640779E+0	2,714101E-1	-3,059280E-1	-5,335773E-1	-1,073265E-1	-1,563342E-1
2,484774E-1	-7,620418E-3	-1,637191E+0	2,715412E-1	-3,056539E-1	-5,335892E-1	-1,075649E-1	-1,563104E-1
2,486801E-1	-7,608497E-3	-1,634890E+0	2,715412E-1	-3,052843E-1	-5,334342E-1	-1,073146E-1	-1,562269E-1
2,487397E-1	-7,739627E-3	-1,635462E+0	2,715651E-1	-3,053439E-1	-5,334819E-1	-1,070643E-1	-1,561912E-1
2,486443E-1	-7,787311E-3	-1,637763E+0	2,714936E-1	-3,055943E-1	-5,333031E-1	-1,073385E-1	-1,561912E-1
2,486920E-1	-7,644260E-3	-1,638490E+0	2,715174E-1	-3,057969E-1	-5,333746E-1	-1,073027E-1	-1,561792E-1
2,487516E-1	-7,572734E-3	-1,636773E+0	2,716366E-1	-3,055346E-1	-5,333508E-1	-1,072908E-1	-1,562269E-1
2,488827E-1	-7,548892E-3	-1,634067E+0	2,717797E-1	-3,052843E-1	-5,332316E-1	-1,071716E-1	-1,560600E-1
2,491212E-1	-7,584655E-3	-1,632422E+0	2,718035E-1	-3,050817E-1	-5,331958E-1	-1,070524E-1	-1,558455E-1
2,490973E-1	-7,381999E-3	-1,631695E+0	2,718274E-1	-3,049505E-1	-5,331481E-1	-1,067186E-1	-1,557620E-1
2,491927E-1	-7,322395E-3	-1,631254E+0	2,718393E-1	-3,048552E-1	-5,331600E-1	-1,067901E-1	-1,557024E-1
2,492761E-1	-7,274711E-3	-1,630169E+0	2,718154E-1	-3,047836E-1	-5,331481E-1	-1,067424E-1	-1,556309E-1
2,493953E-1	-7,167423E-3	-1,628548E+0	2,718631E-1	-3,046167E-1	-5,330408E-1	-1,067186E-1	-1,557143E-1
2,495026E-1	-7,095897E-3	-1,626903E+0	2,718989E-1	-3,045571E-1	-5,329216E-1	-1,066470E-1	-1,557739E-1
2,495980E-1	-7,024372E-3	-1,626438E+0	2,719942E-1	-3,044498E-1	-5,329335E-1	-1,067066E-1	-1,555355E-1
2,494669E-1	-6,988609E-3	-1,627558E+0	2,721373E-1	-3,046763E-1	-5,329574E-1	-1,066351E-1	-1,555474E-1
2,494073E-1	-7,083976E-3	-1,628524E+0	2,720300E-1	-3,047479E-1	-5,329097E-1	-1,066828E-1	-1,555236E-1
2,495622E-1	-7,036293E-3	-1,628727E+0	2,721254E-1	-3,047359E-1	-5,330170E-1	-1,064921E-1	-1,555713E-1
2,495503E-1	-7,072055E-3	-1,628214E+0	2,722684E-1	-3,046883E-1	-5,329097E-1	-1,065517E-1	-1,556905E-1
2,494430E-1	-6,976688E-3	-1,628321E+0	2,722207E-1	-3,047717E-1	-5,329693E-1	-1,067305E-1	-1,554878E-1
2,494073E-1	-7,072055E-3	-1,630241E+0	2,720658E-1	-3,050340E-1	-5,329931E-1	-1,068259E-1	-1,554878E-1
2,494311E-1	-7,048213E-3	-1,631969E+0	2,721015E-1	-3,052724E-1	-5,330051E-1	-1,069451E-1	-1,555236E-1
2,493357E-1	-7,083976E-3	-1,632530E+0	2,721254E-1	-3,052843E-1	-5,330885E-1	-1,067901E-1	-1,556190E-1
2,493477E-1	-7,143581E-3	-1,632386E+0	2,720896E-1	-3,054154E-1	-5,330647E-1	-1,068020E-1	-1,558216E-1
2,493477E-1	-6,976688E-3	-1,631027E+0	2,721015E-1	-3,052724E-1	-5,330527E-1	-1,068139E-1	-1,558216E-1
2,493953E-1	-6,988609E-3	-1,629299E+0	2,719823E-1	-3,051055E-1	-5,329812E-1	-1,067543E-1	-1,556309E-1
2,495026E-1	-6,893241E-3	-1,628059E+0	2,720300E-1	-3,051413E-1	-5,329455E-1	-1,067782E-1	-1,556070E-1
2,494311E-1	-6,929004E-3	-1,628715E+0	2,719942E-1	-3,052009E-1	-5,330408E-1	-1,068259E-1	-1,556309E-1
2,492642E-1	-7,095897E-3	-1,631194E+0	2,717558E-1	-3,055108E-1	-5,331123E-1	-1,069212E-1	-1,558931E-1
2,491688E-1	-7,083976E-3	-1,633447E+0	2,716605E-1	-3,059996E-1	-5,332196E-1	-1,070643E-1	-1,561316E-1
2,491092E-1	-7,179344E-3	-1,633018E+0	2,717081E-1	-3,059400E-1	-5,332077E-1	-1,071239E-1	-1,560243E-1
2,493596E-1	-6,976688E-3	-1,630074E+0	2,717677E-1	-3,054274E-1	-5,331123E-1	-1,070404E-1	-1,559885E-1
2,492881E-1	-6,940925E-3	-1,626986E+0	2,720538E-1	-3,051770E-1	-5,328739E-1	-1,071477E-1	-1,559051E-1
2,493715E-1	-6,988609E-3	-1,626915E+0	2,721373E-1	-3,050817E-1	-5,329693E-1	-1,072073E-1	-1,558574E-1
2,491688E-1	-7,107818E-3	-1,629335E+0	2,720419E-1	-3,054154E-1	-5,331600E-1	-1,072669E-1	-1,561316E-1
2,489424E-1	-7,215106E-3	-1,631433E+0	2,718870E-1	-3,056300E-1	-5,332435E-1	-1,073265E-1	-1,562627E-1
2,489424E-1	-7,155502E-3	-1,630324E+0	2,719585E-1	-3,055704E-1	-5,332435E-1	-1,070762E-1	-1,561196E-1
2,493357E-1	-7,131660E-3	-1,624805E+0	2,721373E-1	-3,049982E-1	-5,330289E-1	-1,069927E-1	-1,558693E-1
2,494907E-1	-6,905162E-3	-1,618570E+0	2,724949E-1	-3,043664E-1	-5,328978E-1	-1,068497E-1	-1,555832E-1
2,496576E-1	-6,881320E-3	-1,616186E+0	2,724353E-1	-3,042830E-1	-5,327666E-1	-1,065517E-1	-1,554402E-1
2,495026E-1	-6,988609E-3	-1,619238E+0	2,721492E-1	-3,046525E-1	-5,329574E-1	-1,066709E-1	-1,556547E-1
2,489900E-1	-7,095897E-3	-1,623923E+0	2,718154E-1	-3,052962E-1	-5,331720E-1	-1,070881E-1	-1,559408E-1
2,489304E-1	-7,238948E-3	-1,625127E+0	2,715293E-1	-3,056300E-1	-5,331243E-1	-1,070524E-1	-1,561077E-1
2,491331E-1	-7,060134E-3	-1,622146E+0	2,715532E-1	-3,055823E-1	-5,331123E-1	-1,068974E-1	-1,559885E-1
2,492761E-1	-6,940925E-3	-1,618212E+0	2,716009E-1	-3,051532E-1	-5,329693E-1	-1,067901E-1	-1,559885E-1
2,493834E-1	-7,048213E-3	-1,616234E+0	2,718035E-1	-3,049505E-1	-5,329574E-1	-1,066470E-1	-1,556547E-1
2,492642E-1	-6,917083E-3	-1,615709E+0	2,718035E-1	-3,047598E-1	-5,329455E-1	-1,069927E-1	-1,556309E-1
2,493000E-1	-7,012451E-3	-1,615435E+0	2,718274E-1	-3,047598E-1	-5,329097E-1	-1,068735E-1	-1,556786E-1
2,492881E-1	-7,036293E-3	-1,615506E+0	2,718274E-1	-3,047836E-1	-5,330289E-1	-1,065040E-1	-1,558216E-1
2,494192E-1	-7,083976E-3	-1,615709E+0	2,716724E-1	-3,047121E-1	-5,329097E-1	-1,067662E-1	-1,557382E-1
2,492881E-1	-7,083976E-3	-1,616830E+0	2,717916E-1	-3,049267E-1	-5,328620E-1	-1,069331E-1	-1,556190E-1
2,492285E-1	-7,131660E-3	-1,618487E+0	2,716605E-1	-3,048552E-1	-5,329097E-1	-1,068378E-1	-1,557143E-1
2,491688E-1	-7,107818E-3	-1,619142E+0	2,716962E-1	-3,047956E-1	-5,330170E-1	-1,068020E-1	-1,557620E-1
2,490854E-1	-7,131660E-3	-1,617628E+0	2,717558E-1	-3,046406E-1	-5,330170E-1	-1,069212E-1	-1,558216E-1
2,492165E-1	-7,107818E-3	-1,616663E+0	2,719108E-1	-3,046763E-1	-5,330170E-1	-1,071477E-1	-1,556190E-1
2,493238E-1	-7,072055E-3	-1,615733E+0	2,720658E-1	-3,046167E-1	-5,328620E-1	-1,068855E-1	-1,555474E-1
2,494311E-1	-7,072055E-3	-1,614779E+0	2,721492E-1	-3,042591E-1	-5,328858E-1	-1,068139E-1	-1,555713E-1
2,494311E-1	-7,095897E-3	-1,615316E+0	2,720181E-1	-3,043426E-1	-5,329097E-1	-1,068974E-1	-1,556428E-1
2,492404E-1	-7,227027E-3	-1,616853E+0	2,717201E-1	-3,044737E-1	-5,331481E-1	-1,072669E-1	-1,556905E-1
2,491331E-1	-7,191265E-3	-1,617688E+0	2,718631E-1	-3,045929E-1	-5,330885E-1	-1,073981E-1	-1,558216E-1
2,493000E-1	-7,060134E-3	-1,617736E+0	2,718274E-1	-3,046406E-1	-5,330527E-1	-1,072669E-1	-1,557859E-1
2,493000E-1	-7,155502E-3	-1,618010E+0	2,719108E-1	-3,047717E-1	-5,330289E-1	-1,071239E-1	-1,558335E-1
2,491927E-1	-7,179344E-3	-1,618427E+0	2,720181E-1	-3,048909E-1	-5,330885E-1	-1,069927E-1	-1,557739E-1
2,492523E-1	-7,155502E-3	-1,617366E+0	2,718512E-1	-3,046167E-1	-5,331481E-1	-1,071358E-1	-1,557978E-1
2,493477E-1	-7,107818E-3	-1,615602E+0	2,719585E-1	-3,044022E-1	-5,330647E-1	-1,070047E-1	-1,557501E-1
2,493834E-1	-7,024372E-3	-1,614386E+0	2,718393E-1	-3,042710E-1	-5,330766E-1	-1,068974E-1	-1,558216E-1
2,493000E-1	-7,072055E-3	-1,615042E+0	2,719466E-1	-3,043902E-1	-5,330527E-1	-1,067066E-1	-1,557978E-1
2,492046E-1	-7,155502E-3	-1,616246E+0	2,718989E-1	-3,044260E-1	-5,330647E-1	-1,067662E-1	-1,556428E-1
2,492285E-1	-7,167423E-3	-1,615626E+0	2,719466E-1	-3,043187E-1	-5,329574E-1	-1,069451E-1	-1,555117E-1
2,493953E-1	-7,095897E-3	-1,614672E+0	2,719108E-1	-3,041637E-1	-5,330170E-1	-1,069093E-1	-1,555355E-1
2,494430E-1	-7,155502E-3	-1,613587E+0	2,720896E-1	-3,040207E-1	-5,330051E-1	-1,069212E-1	-1,556428E-1
2,493119E-1	-7,227027E-3	-1,614147E+0	2,720896E-1	-3,040445E-1	-5,330051E-1	-1,070166E-1	-1,557263E-1
2,490854E-1	-7,298553E-3	-1,617509E+0	2,718750E-1	-3,044618E-1	-5,330170E-1	-1,068855E-1	-1,556666E-1
2,489066E-1	-7,393920E-3	-1,621610E+0	2,717916E-1	-3,049982E-1	-5,331839E-1	-1,069212E-1	-1,556905E-1
2,488470E-1	-7,429683E-3	-1,623470E+0	2,716247E-1	-3,052843E-1	-5,332554E-1	-1,066709E-1	-1,560600E-1
2,488351E-1	-7,429683E-3	-1,623565E+0	2,717677E-1	-3,052009E-1	-5,332435E-1	-1,068735E-1	-1,560720E-1
2,487039E-1	-7,322395E-3	-1,623076E+0	2,717081E-1	-3,051770E-1	-5,332435E-1	-1,068735E-1	-1,560958E-1
2,487635E-1	-7,227027E-3	-1,622802E+0	2,718035E-1	-3,052366E-1	-5,331839E-1	-1,068259E-1	-1,560720E-1
2,487039E-1	-7,286632E-3	-1,623327E+0	2,716605E-1	-3,053320E-1	-5,332554E-1	-1,067186E-1	-1,560243E-1
2,486443E-1	-7,203186E-3	-1,624435E+0	2,716247E-1	-3,054870E-1	-5,331839E-1	-1,069093E-1	-1,561554E-1
2,485370E-1	-7,298553E-3	-1,625067E+0	2,714578E-1	-3,057135E-1	-5,332673E-1	-1,069570E-1	-1,562389E-1
2,483463E-1	-7,441604E-3	-1,625317E+0	2,713148E-1	-3,058327E-1	-5,333388E-1	-1,070762E-1	-1,563223E-1
2,483344E-1	-7,322395E-3	-1,626569E+0	2,712909E-1	-3,059757E-1	-5,332673E-1	-1,069689E-1	-1,563223E-1
2,483463E-1	-7,215106E-3	-1,629704E+0	2,710883E-1	-3,063214E-1	-5,333865E-1	-1,067901E-1	-1,564296E-1
2,481913E-1	-7,191265E-3	-1,633602E+0	2,709690E-1	-3,067625E-1	-5,334700E-1	-1,070404E-1	-1,565607E-1
