channel names:							
022_290_232_50 1 - Brücke (V/V) - R0__PXI1Slot2_ai0	022_290_232_50 1 - Brücke (V/V) - R1__PXI1Slot2_ai1	022_290_232_50 1 - Brücke (V/V) - R2__PXI1Slot2_ai2	022_290_232_50 1 - Brücke (V/V) - R3__PXI1Slot2_ai3	022_290_232_50 1 - Brücke (V/V) - R4__PXI1Slot2_ai4	022_290_232_50 1 - Brücke (V/V) - R5__PXI1Slot2_ai5	022_290_232_50 1 - Brücke (V/V) - R6__PXI1Slot2_ai6	022_290_232_50 1 - Brücke (V/V) - R7__PXI1Slot2_ai7
start times:							
23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185	23.05.2024 15:08:58,501185
dt:							
0,020000							
data:							
2,954936E-1	1,734201E-2	-7,304132E-1	2,338592E-1	-5,677355E-1	-4,335726E-1	-6,019118E-2	-1,045616E-1
2,962684E-1	1,744930E-2	-7,304251E-1	2,338711E-1	-5,673063E-1	-4,337872E-1	-6,079915E-2	-1,035483E-1
2,961135E-1	1,672212E-2	-7,309735E-1	2,329770E-1	-5,672467E-1	-4,342998E-1	-6,151440E-2	-1,039060E-1
2,951836E-1	1,622144E-2	-7,309497E-1	2,330963E-1	-5,670918E-1	-4,343713E-1	-6,076338E-2	-1,051696E-1
2,946353E-1	1,650754E-2	-7,307112E-1	2,335373E-1	-5,669129E-1	-4,340017E-1	-6,019118E-2	-1,046212E-1
2,956605E-1	1,698438E-2	-7,305920E-1	2,341095E-1	-5,666626E-1	-4,336680E-1	-6,004813E-2	-1,041802E-1
2,963519E-1	1,741353E-2	-7,302225E-1	2,344076E-1	-5,662692E-1	-4,334653E-1	-6,009581E-2	-1,029404E-1
2,961254E-1	1,733009E-2	-7,300198E-1	2,339069E-1	-5,662454E-1	-4,336918E-1	-6,041768E-2	-1,030238E-1
2,953982E-1	1,681749E-2	-7,303655E-1	2,334420E-1	-5,661619E-1	-4,338349E-1	-6,009581E-2	-1,037391E-1
2,952075E-1	1,666251E-2	-7,305324E-1	2,332393E-1	-5,662215E-1	-4,340017E-1	-6,013157E-2	-1,033219E-1
2,956247E-1	1,692477E-2	-7,306039E-1	2,337161E-1	-5,661738E-1	-4,337633E-1	-6,000044E-2	-1,035960E-1
2,960181E-1	1,738969E-2	-7,300198E-1	2,341095E-1	-5,659712E-1	-4,334176E-1	-5,966666E-2	-1,025589E-1
2,961850E-1	1,760427E-2	-7,297456E-1	2,341453E-1	-5,659831E-1	-4,333699E-1	-5,936863E-2	-1,018437E-1
2,959108E-1	1,737777E-2	-7,299841E-1	2,338592E-1	-5,660427E-1	-4,335249E-1	-5,975010E-2	-1,020105E-1
2,954459E-1	1,676980E-2	-7,303059E-1	2,335373E-1	-5,658997E-1	-4,338825E-1	-5,992892E-2	-1,025231E-1
2,955055E-1	1,675788E-2	-7,304847E-1	2,335612E-1	-5,657328E-1	-4,337991E-1	-5,963089E-2	-1,028331E-1
2,959943E-1	1,717511E-2	-7,301152E-1	2,338473E-1	-5,656493E-1	-4,336441E-1	-5,926135E-2	-1,019390E-1
2,961731E-1	1,746122E-2	-7,298648E-1	2,342526E-1	-5,656016E-1	-4,333342E-1	-5,920174E-2	-1,011522E-1
2,960777E-1	1,750890E-2	-7,298052E-1	2,342645E-1	-5,654109E-1	-4,332388E-1	-5,903485E-2	-1,012238E-1
2,959227E-1	1,710359E-2	-7,298410E-1	2,341930E-1	-5,654467E-1	-4,335011E-1	-5,895140E-2	-1,017602E-1
2,958035E-1	1,675788E-2	-7,300675E-1	2,339546E-1	-5,653513E-1	-4,336084E-1	-5,876067E-2	-1,019509E-1
2,958631E-1	1,691285E-2	-7,301509E-1	2,339665E-1	-5,654586E-1	-4,336799E-1	-5,877259E-2	-1,014026E-1
2,960539E-1	1,716319E-2	-7,296860E-1	2,341572E-1	-5,653036E-1	-4,335726E-1	-5,884411E-2	-1,009257E-1
2,961850E-1	1,742545E-2	-7,295191E-1	2,343956E-1	-5,651248E-1	-4,335249E-1	-5,868914E-2	-1,009138E-1
2,961969E-1	1,724664E-2	-7,296980E-1	2,345387E-1	-5,652917E-1	-4,335011E-1	-5,828383E-2	-1,012118E-1
2,960300E-1	1,712743E-2	-7,299364E-1	2,344314E-1	-5,652559E-1	-4,334891E-1	-5,837920E-2	-1,012357E-1
2,960181E-1	1,704398E-2	-7,299721E-1	2,344552E-1	-5,653036E-1	-4,334295E-1	-5,847456E-2	-1,009019E-1
2,961492E-1	1,728240E-2	-7,295668E-1	2,343837E-1	-5,653394E-1	-4,334295E-1	-5,846264E-2	-1,008185E-1
2,961850E-1	1,747314E-2	-7,293880E-1	2,343122E-1	-5,652082E-1	-4,333938E-1	-5,837920E-2	-1,008065E-1
2,962327E-1	1,733009E-2	-7,295549E-1	2,343599E-1	-5,650890E-1	-4,333223E-1	-5,849841E-2	-1,006754E-1
2,961135E-1	1,723472E-2	-7,297695E-1	2,343956E-1	-5,650652E-1	-4,334057E-1	-5,840304E-2	-1,007350E-1
2,960181E-1	1,728240E-2	-7,297814E-1	2,343003E-1	-5,649937E-1	-4,333938E-1	-5,829575E-2	-1,008661E-1
2,961373E-1	1,737777E-2	-7,294953E-1	2,343956E-1	-5,650652E-1	-4,334772E-1	-5,845072E-2	-1,008185E-1
2,962208E-1	1,742545E-2	-7,295430E-1	2,343360E-1	-5,650890E-1	-4,334057E-1	-5,835536E-2	-1,004251E-1
2,962684E-1	1,748506E-2	-7,295787E-1	2,343122E-1	-5,650414E-1	-4,333819E-1	-5,803349E-2	-1,004131E-1
2,961135E-1	1,729432E-2	-7,295430E-1	2,342883E-1	-5,650175E-1	-4,333342E-1	-5,804541E-2	-1,006992E-1
2,960181E-1	1,723472E-2	-7,296622E-1	2,343956E-1	-5,650652E-1	-4,332984E-1	-5,769970E-2	-1,007231E-1
2,960777E-1	1,727048E-2	-7,296503E-1	2,343718E-1	-5,651844E-1	-4,332984E-1	-5,774739E-2	-1,005562E-1
2,961850E-1	1,741353E-2	-7,294595E-1	2,342168E-1	-5,651486E-1	-4,333819E-1	-5,780699E-2	-1,004489E-1
2,962088E-1	1,733009E-2	-7,293522E-1	2,341572E-1	-5,650414E-1	-4,334534E-1	-5,779507E-2	-1,004251E-1
2,961373E-1	1,718704E-2	-7,295549E-1	2,342883E-1	-5,648864E-1	-4,335011E-1	-5,789044E-2	-1,004608E-1
2,961492E-1	1,721088E-2	-7,295668E-1	2,344791E-1	-5,647314E-1	-4,332746E-1	-5,775931E-2	-1,004489E-1
2,962923E-1	1,721088E-2	-7,294715E-1	2,347056E-1	-5,648149E-1	-4,332388E-1	-5,780699E-2	-1,004489E-1
2,962684E-1	1,746122E-2	-7,293880E-1	2,347533E-1	-5,648387E-1	-4,332150E-1	-5,771163E-2	-1,003059E-1
2,963280E-1	1,738969E-2	-7,293046E-1	2,345506E-1	-5,647314E-1	-4,333819E-1	-5,775931E-2	-1,002105E-1
2,962446E-1	1,731817E-2	-7,294238E-1	2,342764E-1	-5,646122E-1	-4,333699E-1	-5,771163E-2	-1,002463E-1
2,961612E-1	1,723472E-2	-7,293642E-1	2,341811E-1	-5,647195E-1	-4,334534E-1	-5,766394E-2	-1,003416E-1
2,961492E-1	1,731817E-2	-7,293880E-1	2,344195E-1	-5,646956E-1	-4,332984E-1	-5,759242E-2	-1,001986E-1
2,962565E-1	1,740161E-2	-7,292807E-1	2,344672E-1	-5,646122E-1	-4,331911E-1	-5,749705E-2	-1,001866E-1
2,963519E-1	1,743737E-2	-7,291377E-1	2,344910E-1	-5,645884E-1	-4,333223E-1	-5,755665E-2	-1,000436E-1
2,962565E-1	1,737777E-2	-7,292688E-1	2,343956E-1	-5,645526E-1	-4,332746E-1	-5,750897E-2	-9,998399E-2
2,962446E-1	1,722280E-2	-7,292450E-1	2,343241E-1	-5,644453E-1	-4,333699E-1	-5,728247E-2	-1,000555E-1
2,962088E-1	1,741353E-2	-7,292450E-1	2,344076E-1	-5,644930E-1	-4,332746E-1	-5,736592E-2	-1,001509E-1
2,963996E-1	1,764003E-2	-7,291615E-1	2,343837E-1	-5,644811E-1	-4,332865E-1	-5,740168E-2	-1,000674E-1
2,964592E-1	1,758043E-2	-7,292330E-1	2,344076E-1	-5,642665E-1	-4,332388E-1	-5,723479E-2	-9,978133E-2
2,964711E-1	1,758043E-2	-7,292688E-1	2,343241E-1	-5,644095E-1	-4,332746E-1	-5,707982E-2	-9,981710E-2
2,964949E-1	1,752082E-2	-7,292092E-1	2,344314E-1	-5,646122E-1	-4,332984E-1	-5,734208E-2	-1,000078E-1
2,963876E-1	1,750890E-2	-7,293284E-1	2,345864E-1	-5,647076E-1	-4,331315E-1	-5,709174E-2	-9,997207E-2
2,963876E-1	1,753274E-2	-7,291496E-1	2,347056E-1	-5,647314E-1	-4,330361E-1	-5,712750E-2	-9,981710E-2
2,964949E-1	1,761619E-2	-7,289827E-1	2,345744E-1	-5,648983E-1	-4,331077E-1	-5,699637E-2	-9,972173E-2
2,964592E-1	1,764003E-2	-7,292330E-1	2,343122E-1	-5,648029E-1	-4,332150E-1	-5,707982E-2	-9,969789E-2
2,963280E-1	1,754466E-2	-7,291615E-1	2,342645E-1	-5,647910E-1	-4,332865E-1	-5,723479E-2	-9,978133E-2
2,963519E-1	1,748506E-2	-7,292211E-1	2,344076E-1	-5,647672E-1	-4,332269E-1	-5,729439E-2	-9,986478E-2
2,963876E-1	1,753274E-2	-7,291258E-1	2,344195E-1	-5,646480E-1	-4,331792E-1	-5,725863E-2	-9,988862E-2
2,963996E-1	1,752082E-2	-7,290781E-1	2,343122E-1	-5,645884E-1	-4,331911E-1	-5,711558E-2	-9,973365E-2
2,963042E-1	1,740161E-2	-7,290900E-1	2,341334E-1	-5,644095E-1	-4,333103E-1	-5,722287E-2	-9,963828E-2
2,964234E-1	1,741353E-2	-7,290900E-1	2,343599E-1	-5,644453E-1	-4,332150E-1	-5,719903E-2	-9,978133E-2
2,964353E-1	1,725856E-2	-7,290185E-1	2,345864E-1	-5,645407E-1	-4,331077E-1	-5,716326E-2	-9,990054E-2
2,964592E-1	1,729432E-2	-7,292211E-1	2,346341E-1	-5,645526E-1	-4,330719E-1	-5,711558E-2	-9,978133E-2
2,964234E-1	1,746122E-2	-7,291019E-1	2,345864E-1	-5,644572E-1	-4,330600E-1	-5,693676E-2	-9,960252E-2
2,964353E-1	1,752082E-2	-7,291258E-1	2,345148E-1	-5,643023E-1	-4,331911E-1	-5,698445E-2	-9,962636E-2
2,964711E-1	1,756850E-2	-7,290661E-1	2,343956E-1	-5,643261E-1	-4,331554E-1	-5,712750E-2	-9,980518E-2
2,963042E-1	1,741353E-2	-7,290185E-1	2,343003E-1	-5,643380E-1	-4,332269E-1	-5,711558E-2	-9,984094E-2
2,964592E-1	1,736585E-2	-7,291377E-1	2,343003E-1	-5,643738E-1	-4,332388E-1	-5,696061E-2	-9,974557E-2
2,964473E-1	1,743737E-2	-7,290304E-1	2,342645E-1	-5,643380E-1	-4,331434E-1	-5,681756E-2	-9,963828E-2
2,964711E-1	1,756850E-2	-7,289589E-1	2,342407E-1	-5,642307E-1	-4,330719E-1	-5,665066E-2	-9,959060E-2
2,964949E-1	1,749698E-2	-7,289827E-1	2,343480E-1	-5,642546E-1	-4,330719E-1	-5,678179E-2	-9,962636E-2
2,964353E-1	1,755658E-2	-7,290065E-1	2,343956E-1	-5,640877E-1	-4,331196E-1	-5,662682E-2	-9,959060E-2
2,964949E-1	1,764003E-2	-7,290065E-1	2,342407E-1	-5,640758E-1	-4,331434E-1	-5,655529E-2	-9,966213E-2
2,964711E-1	1,758043E-2	-7,289827E-1	2,341215E-1	-5,640758E-1	-4,331911E-1	-5,637648E-2	-9,956676E-2
2,963400E-1	1,749698E-2	-7,289827E-1	2,339784E-1	-5,640400E-1	-4,332984E-1	-5,659106E-2	-9,950715E-2
2,964353E-1	1,756850E-2	-7,290423E-1	2,342764E-1	-5,639327E-1	-4,332507E-1	-5,657914E-2	-9,942371E-2
2,965665E-1	1,767579E-2	-7,289946E-1	2,347175E-1	-5,640638E-1	-4,330361E-1	-5,642416E-2	-9,954292E-2
2,965665E-1	1,771156E-2	-7,289231E-1	2,347294E-1	-5,640996E-1	-4,330004E-1	-5,653145E-2	-9,956676E-2
2,964830E-1	1,775924E-2	-7,288635E-1	2,345387E-1	-5,640162E-1	-4,331315E-1	-5,623343E-2	-9,931642E-2
2,965307E-1	1,759235E-2	-7,289708E-1	2,342168E-1	-5,639089E-1	-4,331315E-1	-5,634072E-2	-9,936410E-2
2,964949E-1	1,764003E-2	-7,289827E-1	2,342049E-1	-5,638612E-1	-4,331792E-1	-5,659106E-2	-9,944755E-2
2,964830E-1	1,758043E-2	-7,289231E-1	2,342764E-1	-5,639327E-1	-4,331554E-1	-5,674603E-2	-9,947139E-2
2,964115E-1	1,747314E-2	-7,289946E-1	2,344076E-1	-5,640638E-1	-4,332269E-1	-5,647185E-2	-9,939986E-2
2,965426E-1	1,755658E-2	-7,289827E-1	2,344076E-1	-5,639685E-1	-4,331196E-1	-5,613806E-2	-9,930450E-2
2,966380E-1	1,747314E-2	-7,290185E-1	2,346102E-1	-5,641234E-1	-4,331554E-1	-5,630496E-2	-9,917337E-2
2,965784E-1	1,749698E-2	-7,290661E-1	2,347294E-1	-5,641354E-1	-4,331434E-1	-5,647185E-2	-9,930450E-2
2,965426E-1	1,748506E-2	-7,289946E-1	2,346579E-1	-5,641354E-1	-4,331077E-1	-5,634072E-2	-9,930450E-2
2,965307E-1	1,750890E-2	-7,290185E-1	2,344552E-1	-5,639089E-1	-4,332030E-1	-5,625727E-2	-9,932834E-2
2,965069E-1	1,748506E-2	-7,290781E-1	2,343599E-1	-5,639208E-1	-4,331554E-1	-5,604270E-2	-9,923297E-2
2,964592E-1	1,753274E-2	-7,289827E-1	2,345029E-1	-5,639208E-1	-4,331673E-1	-5,614998E-2	-9,923297E-2
2,965665E-1	1,758043E-2	-7,288277E-1	2,344791E-1	-5,638850E-1	-4,330600E-1	-5,622151E-2	-9,917337E-2
2,964830E-1	1,758043E-2	-7,288873E-1	2,344195E-1	-5,639327E-1	-4,331434E-1	-5,606654E-2	-9,922105E-2
2,964949E-1	1,759235E-2	-7,289350E-1	2,344314E-1	-5,640162E-1	-4,331434E-1	-5,603077E-2	-9,911376E-2
2,964592E-1	1,760427E-2	-7,290185E-1	2,344076E-1	-5,639685E-1	-4,331673E-1	-5,605462E-2	-9,911376E-2
2,965069E-1	1,773540E-2	-7,289231E-1	2,345506E-1	-5,639685E-1	-4,330600E-1	-5,578043E-2	-9,919721E-2
2,964830E-1	1,777116E-2	-7,288993E-1	2,347056E-1	-5,638254E-1	-4,330361E-1	-5,601885E-2	-9,914953E-2
2,965545E-1	1,773540E-2	-7,288516E-1	2,346460E-1	-5,638850E-1	-4,330361E-1	-5,594733E-2	-9,905416E-2
2,965784E-1	1,764003E-2	-7,288873E-1	2,346221E-1	-5,637300E-1	-4,330242E-1	-5,592349E-2	-9,899455E-2
2,964711E-1	1,765195E-2	-7,288754E-1	2,344672E-1	-5,637777E-1	-4,330242E-1	-5,612614E-2	-9,912568E-2
2,965069E-1	1,756850E-2	-7,289827E-1	2,345506E-1	-5,637539E-1	-4,330719E-1	-5,587580E-2	-9,910184E-2
2,966499E-1	1,762811E-2	-7,289946E-1	2,344672E-1	-5,637658E-1	-4,330600E-1	-5,604270E-2	-9,917337E-2
2,965665E-1	1,780692E-2	-7,289946E-1	2,343360E-1	-5,638016E-1	-4,330838E-1	-5,593541E-2	-9,908992E-2
2,966261E-1	1,781884E-2	-7,289469E-1	2,345029E-1	-5,634797E-1	-4,330838E-1	-5,588772E-2	-9,904224E-2
2,965307E-1	1,765195E-2	-7,289946E-1	2,344552E-1	-5,635393E-1	-4,332150E-1	-5,587580E-2	-9,907800E-2
2,965784E-1	1,769964E-2	-7,288754E-1	2,345387E-1	-5,637062E-1	-4,331554E-1	-5,588772E-2	-9,918529E-2
2,965784E-1	1,771156E-2	-7,289112E-1	2,345387E-1	-5,637539E-1	-4,331077E-1	-5,598309E-2	-9,922105E-2
2,965188E-1	1,769964E-2	-7,289708E-1	2,344195E-1	-5,637300E-1	-4,331434E-1	-5,587580E-2	-9,908992E-2
2,967334E-1	1,768771E-2	-7,287681E-1	2,344910E-1	-5,636228E-1	-4,330004E-1	-5,595925E-2	-9,893495E-2
2,966141E-1	1,767579E-2	-7,289112E-1	2,344672E-1	-5,635274E-1	-4,330838E-1	-5,589964E-2	-9,908992E-2
2,965665E-1	1,767579E-2	-7,289708E-1	2,344552E-1	-5,636108E-1	-4,331673E-1	-5,585196E-2	-9,900647E-2
2,966261E-1	1,774732E-2	-7,288873E-1	2,343122E-1	-5,635393E-1	-4,331792E-1	-5,605462E-2	-9,907800E-2
2,966261E-1	1,775924E-2	-7,288993E-1	2,343956E-1	-5,635989E-1	-4,332030E-1	-5,599501E-2	-9,901839E-2
2,967214E-1	1,781884E-2	-7,288516E-1	2,344791E-1	-5,634320E-1	-4,330361E-1	-5,587580E-2	-9,900647E-2
2,964592E-1	1,785461E-2	-7,287562E-1	2,344314E-1	-5,634082E-1	-4,330958E-1	-5,598309E-2	-9,900647E-2
2,965665E-1	1,774732E-2	-7,288754E-1	2,343956E-1	-5,634797E-1	-4,331792E-1	-5,582812E-2	-9,898263E-2
2,966380E-1	1,769964E-2	-7,288277E-1	2,343718E-1	-5,632294E-1	-4,330958E-1	-5,589964E-2	-9,913760E-2
2,965307E-1	1,768771E-2	-7,287562E-1	2,344910E-1	-5,631936E-1	-4,331077E-1	-5,601885E-2	-9,905416E-2
2,965545E-1	1,778308E-2	-7,286370E-1	2,346221E-1	-5,632413E-1	-4,329765E-1	-5,585196E-2	-9,901839E-2
2,966380E-1	1,783077E-2	-7,286012E-1	2,347056E-1	-5,630863E-1	-4,330242E-1	-5,586388E-2	-9,900647E-2
2,965903E-1	1,774732E-2	-7,286728E-1	2,346698E-1	-5,632771E-1	-4,331077E-1	-5,589964E-2	-9,903032E-2
2,964711E-1	1,772348E-2	-7,287443E-1	2,345744E-1	-5,630744E-1	-4,330481E-1	-5,594733E-2	-9,908992E-2
2,965307E-1	1,785461E-2	-7,287204E-1	2,344791E-1	-5,630744E-1	-4,331077E-1	-5,600693E-2	-9,900647E-2
2,966022E-1	1,790229E-2	-7,287085E-1	2,345148E-1	-5,630029E-1	-4,330361E-1	-5,587580E-2	-9,897071E-2
2,965426E-1	1,777116E-2	-7,287681E-1	2,344076E-1	-5,632651E-1	-4,330958E-1	-5,584004E-2	-9,894687E-2
2,964949E-1	1,781884E-2	-7,288754E-1	2,343956E-1	-5,632771E-1	-4,331077E-1	-5,586388E-2	-9,899455E-2
2,966022E-1	1,778308E-2	-7,287443E-1	2,343599E-1	-5,631936E-1	-4,330958E-1	-5,588772E-2	-9,912568E-2
2,965307E-1	1,773540E-2	-7,286847E-1	2,343360E-1	-5,632174E-1	-4,331315E-1	-5,585196E-2	-9,911376E-2
2,966380E-1	1,787845E-2	-7,288754E-1	2,346221E-1	-5,630863E-1	-4,330481E-1	-5,576851E-2	-9,897071E-2
2,967334E-1	1,789037E-2	-7,287562E-1	2,348248E-1	-5,628598E-1	-4,328931E-1	-5,570891E-2	-9,886342E-2
2,967453E-1	1,796190E-2	-7,286728E-1	2,347294E-1	-5,630386E-1	-4,328097E-1	-5,563738E-2	-9,893495E-2
2,966857E-1	1,790229E-2	-7,286132E-1	2,346817E-1	-5,629790E-1	-4,329408E-1	-5,560162E-2	-9,888726E-2
2,966141E-1	1,773540E-2	-7,288158E-1	2,345148E-1	-5,629433E-1	-4,330958E-1	-5,553010E-2	-9,891111E-2
2,966380E-1	1,784269E-2	-7,286608E-1	2,344076E-1	-5,629671E-1	-4,330838E-1	-5,557778E-2	-9,888726E-2
2,967214E-1	1,796190E-2	-7,286489E-1	2,346460E-1	-5,630863E-1	-4,329289E-1	-5,560162E-2	-9,889919E-2
2,966618E-1	1,786653E-2	-7,286608E-1	2,346937E-1	-5,629313E-1	-4,329169E-1	-5,560162E-2	-9,885150E-2
2,967095E-1	1,783077E-2	-7,286728E-1	2,347413E-1	-5,629433E-1	-4,329408E-1	-5,545857E-2	-9,881574E-2
2,967214E-1	1,789037E-2	-7,285059E-1	2,346221E-1	-5,626452E-1	-4,328454E-1	-5,567315E-2	-9,887534E-2
2,967095E-1	1,793805E-2	-7,286966E-1	2,347294E-1	-5,626095E-1	-4,330123E-1	-5,562546E-2	-9,898263E-2
2,966380E-1	1,791421E-2	-7,286370E-1	2,347890E-1	-5,625737E-1	-4,329646E-1	-5,543473E-2	-9,893495E-2
2,965665E-1	1,793805E-2	-7,284939E-1	2,345506E-1	-5,626572E-1	-4,329169E-1	-5,558970E-2	-9,885150E-2
2,965784E-1	1,802150E-2	-7,286132E-1	2,343003E-1	-5,625737E-1	-4,330600E-1	-5,558970E-2	-9,888726E-2
2,965188E-1	1,794997E-2	-7,286370E-1	2,340857E-1	-5,625380E-1	-4,330481E-1	-5,564930E-2	-9,880382E-2
2,965426E-1	1,781884E-2	-7,287800E-1	2,340976E-1	-5,625499E-1	-4,330719E-1	-5,566123E-2	-9,876806E-2
2,966857E-1	1,791421E-2	-7,287443E-1	2,344314E-1	-5,626452E-1	-4,329527E-1	-5,566123E-2	-9,892303E-2
2,966976E-1	1,797382E-2	-7,288396E-1	2,346698E-1	-5,627287E-1	-4,328454E-1	-5,541089E-2	-9,880382E-2
2,966261E-1	1,806918E-2	-7,287681E-1	2,345744E-1	-5,624903E-1	-4,328454E-1	-5,523207E-2	-9,867269E-2
2,966618E-1	1,798574E-2	-7,287443E-1	2,345148E-1	-5,626333E-1	-4,330958E-1	-5,536320E-2	-9,874421E-2
2,966499E-1	1,796190E-2	-7,288635E-1	2,343480E-1	-5,623591E-1	-4,331434E-1	-5,510094E-2	-9,876806E-2
2,966380E-1	1,797382E-2	-7,287681E-1	2,345029E-1	-5,624784E-1	-4,331554E-1	-5,527976E-2	-9,883958E-2
2,965903E-1	1,799766E-2	-7,288039E-1	2,347890E-1	-5,625499E-1	-4,331077E-1	-5,533936E-2	-9,862500E-2
2,966976E-1	1,802150E-2	-7,285893E-1	2,347056E-1	-5,622757E-1	-4,329527E-1	-5,532744E-2	-9,866077E-2
2,967453E-1	1,793805E-2	-7,287204E-1	2,344910E-1	-5,624426E-1	-4,330481E-1	-5,543473E-2	-9,869653E-2
2,966141E-1	1,778308E-2	-7,288039E-1	2,342645E-1	-5,623591E-1	-4,331673E-1	-5,548241E-2	-9,874421E-2
2,966261E-1	1,768771E-2	-7,286489E-1	2,340857E-1	-5,625618E-1	-4,332865E-1	-5,576851E-2	-9,892303E-2
2,965784E-1	1,792613E-2	-7,287324E-1	2,343956E-1	-5,624784E-1	-4,331554E-1	-5,532744E-2	-9,885150E-2
2,967810E-1	1,798574E-2	-7,285893E-1	2,346817E-1	-5,624068E-1	-4,328931E-1	-5,535128E-2	-9,869653E-2
2,968645E-1	1,804534E-2	-7,286608E-1	2,348606E-1	-5,625141E-1	-4,328931E-1	-5,520823E-2	-9,855348E-2
2,968049E-1	1,803342E-2	-7,285893E-1	2,347294E-1	-5,623830E-1	-4,329169E-1	-5,522015E-2	-9,852964E-2
2,967214E-1	1,792613E-2	-7,286966E-1	2,344910E-1	-5,624903E-1	-4,330838E-1	-5,539896E-2	-9,869653E-2
2,967214E-1	1,791421E-2	-7,287324E-1	2,343360E-1	-5,623234E-1	-4,330481E-1	-5,523207E-2	-9,882766E-2
2,967691E-1	1,793805E-2	-7,286251E-1	2,341811E-1	-5,623711E-1	-4,331434E-1	-5,539896E-2	-9,870845E-2
2,967572E-1	1,802150E-2	-7,288516E-1	2,343956E-1	-5,623711E-1	-4,330123E-1	-5,513670E-2	-9,855348E-2
2,968287E-1	1,809303E-2	-7,286251E-1	2,345864E-1	-5,621565E-1	-4,328931E-1	-5,505326E-2	-9,855348E-2
2,968526E-1	1,812879E-2	-7,286251E-1	2,345625E-1	-5,621207E-1	-4,330004E-1	-5,517247E-2	-9,860116E-2
2,968645E-1	1,809303E-2	-7,286132E-1	2,343480E-1	-5,618704E-1	-4,330242E-1	-5,519631E-2	-9,868461E-2
2,968168E-1	1,797382E-2	-7,285774E-1	2,342526E-1	-5,617989E-1	-4,332030E-1	-5,512478E-2	-9,858924E-2
2,966976E-1	1,799766E-2	-7,286012E-1	2,342168E-1	-5,616677E-1	-4,330481E-1	-5,481484E-2	-9,850580E-2
2,969241E-1	1,812879E-2	-7,285297E-1	2,343956E-1	-5,616677E-1	-4,330600E-1	-5,492213E-2	-9,847003E-2
2,968764E-1	1,806918E-2	-7,286489E-1	2,345148E-1	-5,618108E-1	-4,329050E-1	-5,498173E-2	-9,836274E-2
2,968764E-1	1,796190E-2	-7,285893E-1	2,346221E-1	-5,618704E-1	-4,328573E-1	-5,477908E-2	-9,844619E-2
2,969122E-1	1,791421E-2	-7,287085E-1	2,344672E-1	-5,620254E-1	-4,329289E-1	-5,495789E-2	-9,848195E-2
2,968049E-1	1,793805E-2	-7,286608E-1	2,342407E-1	-5,621207E-1	-4,330242E-1	-5,473139E-2	-9,844619E-2
2,968645E-1	1,787845E-2	-7,286608E-1	2,342407E-1	-5,620015E-1	-4,330004E-1	-5,505326E-2	-9,849387E-2
2,968526E-1	1,804534E-2	-7,285774E-1	2,342764E-1	-5,619061E-1	-4,330242E-1	-5,506518E-2	-9,854156E-2
2,969002E-1	1,796190E-2	-7,286012E-1	2,343956E-1	-5,620254E-1	-4,330361E-1	-5,510094E-2	-9,854156E-2
2,969241E-1	1,781884E-2	-7,285774E-1	2,345387E-1	-5,620254E-1	-4,329169E-1	-5,498173E-2	-9,849387E-2
2,968526E-1	1,790229E-2	-7,285774E-1	2,346102E-1	-5,619896E-1	-4,329050E-1	-5,488636E-2	-9,838659E-2
2,967930E-1	1,787845E-2	-7,286132E-1	2,345625E-1	-5,620850E-1	-4,328931E-1	-5,504134E-2	-9,843427E-2
2,968168E-1	1,780692E-2	-7,285416E-1	2,344672E-1	-5,620134E-1	-4,330481E-1	-5,500557E-2	-9,864885E-2
2,966738E-1	1,775924E-2	-7,286012E-1	2,339903E-1	-5,619777E-1	-4,331196E-1	-5,504134E-2	-9,873229E-2
2,966857E-1	1,769964E-2	-7,286966E-1	2,337996E-1	-5,620254E-1	-4,332507E-1	-5,501750E-2	-9,874421E-2
2,967930E-1	1,775924E-2	-7,286608E-1	2,340738E-1	-5,619300E-1	-4,331911E-1	-5,494597E-2	-9,868461E-2
2,967930E-1	1,787845E-2	-7,286370E-1	2,343599E-1	-5,622399E-1	-4,331673E-1	-5,495789E-2	-9,883958E-2
2,967572E-1	1,800958E-2	-7,286370E-1	2,343241E-1	-5,621326E-1	-4,330481E-1	-5,486252E-2	-9,877998E-2
2,967810E-1	1,796190E-2	-7,286132E-1	2,341095E-1	-5,622399E-1	-4,330719E-1	-5,488636E-2	-9,861308E-2
2,968049E-1	1,796190E-2	-7,286966E-1	2,339784E-1	-5,620850E-1	-4,331077E-1	-5,467179E-2	-9,867269E-2
2,967930E-1	1,791421E-2	-7,285416E-1	2,340022E-1	-5,621684E-1	-4,331434E-1	-5,471947E-2	-9,870845E-2
2,967810E-1	1,793805E-2	-7,284939E-1	2,341811E-1	-5,621446E-1	-4,329646E-1	-5,471947E-2	-9,860116E-2
2,968883E-1	1,806918E-2	-7,285297E-1	2,345029E-1	-5,619777E-1	-4,327143E-1	-5,431416E-2	-9,835082E-2
2,970075E-1	1,808110E-2	-7,285535E-1	2,346460E-1	-5,618465E-1	-4,327500E-1	-5,436184E-2	-9,830314E-2
